sourceNodeId,sourceAppId,targetNodeId,targetAppId,relationshipType,count,avgPercentIdentityPalmprint,avgPercentIdentityStatKmers,avgPercentIdentityStatSpots,weight
7704606,u3632,8763487,9443,HAS_HOST_STAT,1,0.5,0.9945,0.746,0.49725
7696641,u1297,8763487,9443,HAS_HOST_STAT,3,0.87,0.9167,0.4089,0.7975289999999999
7916586,u127222,8763487,9443,HAS_HOST_STAT,2,1.0,0.9198500000000001,0.4569,0.9198500000000001
7724293,u16256,8763487,9443,HAS_HOST_STAT,1,0.38,0.9826,0.5749,0.373388
7696639,u1292,8763487,9443,HAS_HOST_STAT,1,0.36,0.9944,0.5073,0.35798399999999997
7768822,u38509,8763487,9443,HAS_HOST_STAT,1,0.33,0.9927,0.6698,0.327591
7913355,u126225,8763487,9443,HAS_HOST_STAT,1,0.67,0.9551,0.2183,0.639917
7771720,u39811,8763487,9443,HAS_HOST_STAT,1,0.57,0.9961,0.7449,0.567777
7743144,u23565,8763487,9443,HAS_HOST_STAT,1,0.96,0.9935,0.6625,0.95376
7769357,u38997,8763487,9443,HAS_HOST_STAT,1,1.0,0.996,0.7742,0.996
7706319,u4461,8763487,9443,HAS_HOST_STAT,1,0.97,0.9972,0.7479,0.9672839999999999
8083098,u230586,8763487,9443,HAS_HOST_STAT,4,0.9575,0.9539500000000001,0.4657,0.9134071250000001
8150096,u279461,8763487,9443,HAS_HOST_STAT,1,0.59,0.998,0.5332,0.58882
7729250,u18432,8763487,9443,HAS_HOST_STAT,1,0.41,0.9973,0.7618,0.40889299999999995
7746871,u25032,8763487,9443,HAS_HOST_STAT,2,0.44999999999999996,0.9988,0.8195,0.44945999999999997
7741366,u22558,8763487,9443,HAS_HOST_STAT,1,0.38,0.9973,0.9121,0.378974
8063858,u217257,8763487,9443,HAS_HOST_STAT,1,0.4,0.9993,0.8927,0.39972
7813211,u59602,8763487,9443,HAS_HOST_STAT,1,0.38,0.9777,0.6363,0.371526
7729255,u18450,8763782,9787,HAS_HOST_STAT,27,0.998148148148148,0.9924296296296296,0.8508000000000001,0.9905917969821671
7850016,u80202,8763782,9787,HAS_HOST_STAT,1,0.85,0.9171,0.4378,0.779535
7705785,u4217,8763782,9787,HAS_HOST_STAT,1,1.0,0.9171,0.4378,0.9171
8101517,u244055,8763782,9787,HAS_HOST_STAT,1,1.0,0.9433,0.4821,0.9433
7932734,u133459,8763782,9787,HAS_HOST_STAT,1,0.72,0.8378,0.4224,0.603216
7735668,u20168,8763782,9787,HAS_HOST_STAT,2,0.74,0.99655,0.8566499999999999,0.7374470000000001
7806372,u56174,8763782,9787,HAS_HOST_STAT,1,0.77,0.9952,0.8389,0.766304
7683241,u20,8763782,9787,HAS_HOST_STAT,1,0.4,0.9964,0.812,0.39856
7725078,u16704,8763782,9787,HAS_HOST_STAT,3,1.0,0.9933666666666666,0.7385,0.9933666666666666
7702942,u2833,8763782,9787,HAS_HOST_STAT,24,0.9570833333333335,0.9123708333333334,0.23177916666666665,0.873214918402778
7722580,u14557,8763782,9787,HAS_HOST_STAT,1,0.76,0.9354,0.1965,0.710904
7718397,u11126,8763782,9787,HAS_HOST_STAT,1,0.49,0.9971,0.8294,0.488579
7692194,u548,8763925,9971,HAS_HOST_STAT,2,1.0,0.8904,0.6964,0.8904
7752992,u29610,8763925,9971,HAS_HOST_STAT,3,0.33666666666666667,0.9346666666666666,0.6430666666666667,0.3146711111111111
7851853,u81197,8763925,9971,HAS_HOST_STAT,9,0.9477777777777777,0.9478555555555556,0.6063888888888889,0.8983564320987654
7964852,u152429,8763925,9971,HAS_HOST_STAT,1,0.5,0.9988,0.5063,0.4994
7714465,u8263,8763925,9971,HAS_HOST_STAT,1,0.68,0.9868,0.2849,0.6710240000000001
7683241,u20,8763925,9971,HAS_HOST_STAT,5,0.968,0.9530799999999999,0.60888,0.9225814399999999
7685828,u27,8763925,9971,HAS_HOST_STAT,1,0.93,0.9977,0.9023,0.927861
7943985,u138881,8763925,9971,HAS_HOST_STAT,1,1.0,0.997,0.7548,0.997
7760225,u35326,8763929,9975,HAS_HOST_STAT,1,1.0,0.8055,0.0222,0.8055
7719547,u11410,8763929,9975,HAS_HOST_STAT,2,1.0,0.9808,0.77655,0.9808
7812704,u59397,8763929,9975,HAS_HOST_STAT,2,0.6699999999999999,0.9150499999999999,0.6413,0.6130834999999999
7741652,u22719,8763929,9975,HAS_HOST_STAT,1,0.44,0.9933,0.7316,0.437052
7712590,u7529,8763929,9975,HAS_HOST_STAT,55,0.918,0.8998690909090912,0.3423745454545454,0.8260798254545457
7696641,u1297,8763929,9975,HAS_HOST_STAT,15,0.724,0.95254,0.5984266666666667,0.68963896
7704276,u3554,8763929,9975,HAS_HOST_STAT,1,1.0,0.9852,0.1481,0.9852
7980930,u164507,8763929,9975,HAS_HOST_STAT,1,0.73,0.9863,0.6737,0.719999
7685828,u27,8763929,9975,HAS_HOST_STAT,1,1.0,0.9926,0.8786,0.9926
7750602,u27321,8763929,9975,HAS_HOST_STAT,1,1.0,0.9926,0.8786,0.9926
7702184,u2619,8763929,9975,HAS_HOST_STAT,1,0.3,0.9965,0.7799,0.29895
7830722,u69194,8763929,9975,HAS_HOST_STAT,1,0.42,0.9964,0.778,0.41848799999999997
7721456,u13245,8763929,9975,HAS_HOST_STAT,1,1.0,0.8621,0.5615,0.8621
7709132,u6428,8763929,9975,HAS_HOST_STAT,1,0.4,0.992,0.7893,0.39680000000000004
7729255,u18450,8763941,9989,HAS_HOST_STAT,241,0.9914107883817429,0.9809721991701238,0.7753701244813278,0.9725464213598245
7714661,u8408,8763941,9989,HAS_HOST_STAT,1,0.36,0.9985,0.7578,0.35946
7683241,u20,8763941,9989,HAS_HOST_STAT,27,0.9459259259259261,0.9935925925925927,0.7484148148148149,0.9398649931412897
7710320,u7106,8763941,9989,HAS_HOST_STAT,13,0.9876923076923078,0.9795692307692306,0.6213076923076922,0.9675129940828402
8014077,u187095,8763941,9989,HAS_HOST_STAT,18,0.44999999999999996,0.9859555555555555,0.70975,0.4436799999999999
7730045,u18674,8763941,9989,HAS_HOST_STAT,149,0.9965100671140938,0.981481208053691,0.5975315436241612,0.9780559045088055
7696641,u1297,8763941,9989,HAS_HOST_STAT,50,0.4426000000000001,0.9852540000000002,0.7866679999999998,0.4360734204000002
7697040,u1536,8763941,9989,HAS_HOST_STAT,148,0.947162162162162,0.953213513513513,0.506195945945946,0.9028477724616502
7721293,u13020,8763941,9989,HAS_HOST_STAT,1,0.37,0.9886,0.3863,0.365782
7970471,u156839,8763941,9989,HAS_HOST_STAT,22,0.4427272727272727,0.986609090909091,0.804209090909091,0.4367987520661157
7760225,u35326,8763941,9989,HAS_HOST_STAT,123,0.9826016260162602,0.9856300813008131,0.7115105691056911,0.9684817205367177
8031475,u197030,8763941,9989,HAS_HOST_STAT,24,0.9670833333333333,0.9450208333333334,0.4201166666666667,0.9139138975694445
7714377,u8238,8763941,9989,HAS_HOST_STAT,66,0.997878787878788,0.9781878787878787,0.6087348484848485,0.9761129348025712
7706154,u4405,8763941,9989,HAS_HOST_STAT,62,0.9788709677419355,0.9785112903225806,0.470527419354839,0.9578362937044744
7739576,u21741,8763941,9989,HAS_HOST_STAT,12,0.42500000000000004,0.88575,0.4828583333333334,0.3764437500000001
8096988,u240772,8763941,9989,HAS_HOST_STAT,92,0.9985869565217392,0.9723423913043479,0.6016032608695651,0.9709684292296787
7703875,u3278,8763941,9989,HAS_HOST_STAT,15,0.9613333333333335,0.9318133333333333,0.42922000000000005,0.8957832177777778
7714985,u8555,8763941,9989,HAS_HOST_STAT,5,0.9440000000000001,0.99376,0.8373,0.9381094400000001
7736389,u20722,8763941,9989,HAS_HOST_STAT,1,0.6,0.9934,0.8325,0.5960399999999999
7741652,u22719,8763941,9989,HAS_HOST_STAT,4,0.7074999999999999,0.9539500000000001,0.7501,0.6749196249999999
7700787,u2143,8763941,9989,HAS_HOST_STAT,1,0.39,0.9955,0.8272,0.388245
7714330,u8197,8763941,9989,HAS_HOST_STAT,1,0.4,0.9818,0.725,0.39272
7702942,u2833,8763941,9989,HAS_HOST_STAT,11,0.9227272727272727,0.9688727272727273,0.8179181818181819,0.8940052892561984
7692881,u703,8763941,9989,HAS_HOST_STAT,22,0.8586363636363638,0.9571545454545455,0.7588772727272728,0.8218476983471076
7687080,u64,8763941,9989,HAS_HOST_STAT,4,0.825,0.9918750000000001,0.84415,0.818296875
7680426,u16,8763941,9989,HAS_HOST_STAT,194,0.9675257731958763,0.9585087628865978,0.5400092783505155,0.9273819319268785
7886180,u102542,8763941,9989,HAS_HOST_STAT,1,0.65,0.9978,0.7494,0.64857
7695805,u1095,8763941,9989,HAS_HOST_STAT,5,0.85,0.94324,0.5616,0.801754
7703569,u3193,8763941,9989,HAS_HOST_STAT,25,0.9464000000000001,0.9678879999999999,0.617112,0.9160092032
7710432,u7120,8763941,9989,HAS_HOST_STAT,1,1.0,0.9809,0.5413,0.9809
7839044,u73914,8763941,9989,HAS_HOST_STAT,1,0.44,0.9866,0.6228,0.434104
7747035,u25159,8763941,9989,HAS_HOST_STAT,1,1.0,0.9961,0.6778,0.9961
7746150,u24771,8763941,9989,HAS_HOST_STAT,4,0.9975,0.9837,0.612975,0.9812407500000001
7737705,u21283,8763941,9989,HAS_HOST_STAT,1,0.48,0.998,0.5638,0.47903999999999997
7746193,u24787,8763941,9989,HAS_HOST_STAT,1,0.38,0.9943,0.8284,0.377834
7704271,u3548,8763941,9989,HAS_HOST_STAT,1,1.0,0.9378,0.7858,0.9378
8155900,u283830,8763941,9989,HAS_HOST_STAT,7,0.6514285714285715,0.9381142857142858,0.5034714285714286,0.6111144489795919
7688419,u405,8763941,9989,HAS_HOST_STAT,9,0.4011111111111111,0.9475,0.7035333333333333,0.38005277777777774
7693113,u741,8763941,9989,HAS_HOST_STAT,40,0.9762500000000001,0.9036199999999999,0.2978050000000001,0.8821590249999999
7735668,u20168,8763941,9989,HAS_HOST_STAT,3,0.6866666666666666,0.9732333333333334,0.6231,0.6682868888888889
7737090,u21073,8763941,9989,HAS_HOST_STAT,3,0.98,0.9307333333333333,0.4597333333333333,0.9121186666666666
8112481,u251579,8763941,9989,HAS_HOST_STAT,6,1.0,0.9905166666666666,0.5173166666666668,0.9905166666666666
7702935,u2813,8763941,9989,HAS_HOST_STAT,1,0.65,0.9995,0.9219,0.649675
7706711,u4661,8763941,9989,HAS_HOST_STAT,1,0.46,0.9986,0.8917,0.45935600000000004
7949780,u142278,8763941,9989,HAS_HOST_STAT,1,0.46,0.9959,0.7837,0.458114
7709205,u6489,8763941,9989,HAS_HOST_STAT,2,0.41500000000000004,0.98185,0.51235,0.40746775
8064805,u217989,8763941,9989,HAS_HOST_STAT,1,1.0,0.9718,0.8578,0.9718
7747987,u25671,8763941,9989,HAS_HOST_STAT,1,0.39,0.9707,0.8531,0.378573
7732231,u19886,8763941,9989,HAS_HOST_STAT,29,0.8920689655172414,0.9082241379310345,0.6632965517241382,0.8101985671819263
7711527,u7326,8763941,9989,HAS_HOST_STAT,1,0.42,0.9786,0.8576,0.411012
7727089,u17462,8763941,9989,HAS_HOST_STAT,1,0.36,0.9926,0.4733,0.357336
8112471,u251578,8763941,9989,HAS_HOST_STAT,1,1.0,0.9888,0.8859,0.9888
7767982,u38225,8763941,9989,HAS_HOST_STAT,9,0.4600000000000001,0.9790222222222222,0.6749555555555555,0.4503502222222223
7725078,u16704,8763941,9989,HAS_HOST_STAT,22,0.9477272727272728,0.9594772727272727,0.5773000000000001,0.9093227789256199
7702184,u2619,8763941,9989,HAS_HOST_STAT,2,0.89,0.97185,0.6968,0.8649465
7872770,u93603,8763941,9989,HAS_HOST_STAT,4,1.0,0.99715,0.68875,0.99715
7873362,u94008,8763941,9989,HAS_HOST_STAT,1,0.43,0.9911,0.724,0.42617299999999997
7696998,u1513,8763941,9989,HAS_HOST_STAT,1,1.0,0.9911,0.7301,0.9911
7872876,u93666,8763941,9989,HAS_HOST_STAT,1,0.4,0.9952,0.8975,0.39808
8114142,u252517,8763941,9989,HAS_HOST_STAT,1,0.96,0.9952,0.8975,0.9553919999999999
8142547,u272989,8763941,9989,HAS_HOST_STAT,1,1.0,0.8196,0.0939,0.8196
7685828,u27,8763941,9989,HAS_HOST_STAT,2,1.0,0.91345,0.178,0.91345
7714568,u8344,8763941,9989,HAS_HOST_STAT,4,0.9975,0.9512999999999999,0.593025,0.94892175
7988421,u170622,8763941,9989,HAS_HOST_STAT,1,1.0,0.8813,0.1327,0.8813
7861600,u86675,8763941,9989,HAS_HOST_STAT,1,1.0,0.8981,0.1757,0.8981
8006568,u182093,8763941,9989,HAS_HOST_STAT,1,0.99,0.8981,0.1757,0.889119
7809792,u57933,8763941,9989,HAS_HOST_STAT,1,1.0,0.8981,0.1757,0.8981
8011402,u185068,8763941,9989,HAS_HOST_STAT,1,0.72,0.8981,0.1757,0.646632
8166729,u291210,8763941,9989,HAS_HOST_STAT,1,0.79,0.8981,0.1757,0.709499
8099873,u242765,8763941,9989,HAS_HOST_STAT,1,1.0,0.8981,0.1757,0.8981
7921428,u129000,8763941,9989,HAS_HOST_STAT,2,0.9199999999999999,0.9324,0.2499,0.8578079999999999
7901313,u118152,8763941,9989,HAS_HOST_STAT,1,0.97,0.9667,0.3241,0.937699
7823943,u65600,8763941,9989,HAS_HOST_STAT,1,1.0,0.9667,0.3241,0.9667
7822009,u64521,8763941,9989,HAS_HOST_STAT,1,1.0,0.9667,0.3241,0.9667
7915331,u126929,8763941,9989,HAS_HOST_STAT,1,0.93,0.9667,0.3241,0.899031
7870544,u92252,8763941,9989,HAS_HOST_STAT,1,0.98,0.9667,0.3241,0.947366
7812704,u59397,8763941,9989,HAS_HOST_STAT,5,0.654,0.91834,0.4366,0.6005943600000001
7847544,u78832,8763941,9989,HAS_HOST_STAT,1,0.98,0.9667,0.3241,0.947366
7833256,u70451,8763941,9989,HAS_HOST_STAT,1,1.0,0.9667,0.3241,0.9667
7698127,u1831,8763941,9989,HAS_HOST_STAT,2,0.42500000000000004,0.99595,0.7314499999999999,0.42327875000000004
7738050,u21387,8763941,9989,HAS_HOST_STAT,2,0.38,0.9914499999999999,0.8200000000000001,0.376751
7703698,u3205,8763941,9989,HAS_HOST_STAT,1,0.41,0.9495,0.5566,0.389295
7724077,u16182,8763941,9989,HAS_HOST_STAT,1,0.77,0.8001,0.5459,0.616077
7838027,u73301,8763941,9989,HAS_HOST_STAT,1,0.46,0.9952,0.8874,0.45779200000000003
7721251,u12999,8763941,9989,HAS_HOST_STAT,1,0.5,0.9862,0.6498,0.4931
7749338,u26410,8763941,9989,HAS_HOST_STAT,4,0.43,0.986575,0.767425,0.42422725
7723743,u15694,8763941,9989,HAS_HOST_STAT,1,0.45,0.9841,0.356,0.442845
7714101,u8120,8763941,9989,HAS_HOST_STAT,2,0.635,0.9463999999999999,0.4242,0.6009639999999999
7712331,u7471,8763941,9989,HAS_HOST_STAT,33,1.0,0.9792818181818183,0.7139666666666669,0.9792818181818183
7700836,u2160,8763941,9989,HAS_HOST_STAT,6,1.0,0.9899499999999999,0.4816333333333333,0.9899499999999999
7743144,u23565,8763941,9989,HAS_HOST_STAT,1,0.77,0.9679,0.5893,0.745283
7979553,u163313,8763941,9989,HAS_HOST_STAT,1,0.65,0.9603,0.2559,0.624195
7769289,u38957,8763941,9989,HAS_HOST_STAT,1,0.39,0.9994,0.9548,0.389766
7747276,u25340,8763941,9989,HAS_HOST_STAT,2,0.74,0.82915,0.07255,0.613571
7706517,u4497,8763941,9989,HAS_HOST_STAT,1,0.41,0.9676,0.3389,0.39671599999999996
7864160,u88221,8763941,9989,HAS_HOST_STAT,1,0.53,0.9969,0.8881,0.5283570000000001
7725497,u16999,8763941,9989,HAS_HOST_STAT,16,0.99875,0.9900687499999999,0.7089375,0.9888311640624999
7715871,u8985,8763941,9989,HAS_HOST_STAT,1,0.65,0.9463,0.6736,0.6150950000000001
7725109,u16714,8763941,9989,HAS_HOST_STAT,3,0.29,0.9933666666666666,0.8585666666666667,0.2880763333333333
7737039,u21034,8763941,9989,HAS_HOST_STAT,1,0.37,0.9947,0.8778,0.368039
7736886,u20961,8763941,9989,HAS_HOST_STAT,1,0.77,0.8506,0.6188,0.654962
7728168,u17920,8763941,9989,HAS_HOST_STAT,1,0.31,0.9916,0.7883,0.307396
7827924,u67726,8763941,9989,HAS_HOST_STAT,1,0.99,0.9986,0.9029,0.988614
8000813,u178529,8763941,9989,HAS_HOST_STAT,1,0.53,0.9099,0.6766,0.48224700000000004
7698002,u1777,8763941,9989,HAS_HOST_STAT,1,0.87,0.8638,0.6247,0.751506
8083098,u230586,8763941,9989,HAS_HOST_STAT,4,0.895,0.97115,0.2596,0.86917925
7722580,u14557,8763941,9989,HAS_HOST_STAT,2,0.455,0.85005,0.5957,0.38677275
7875942,u95401,8763941,9989,HAS_HOST_STAT,1,0.9,0.9928,0.923,0.89352
7687472,u128,8763941,9989,HAS_HOST_STAT,2,0.995,0.9879,0.8376,0.9829605
7726851,u17296,8763941,9989,HAS_HOST_STAT,1,0.44,0.9113,0.7559,0.400972
8017307,u189018,8763941,9989,HAS_HOST_STAT,1,0.39,0.9981,0.7212,0.389259
7752992,u29610,8763941,9989,HAS_HOST_STAT,5,0.996,0.99364,0.47404,0.98966544
7866018,u89352,8763941,9989,HAS_HOST_STAT,2,0.985,0.94875,0.6377,0.93451875
7741436,u22599,8763941,9989,HAS_HOST_STAT,1,0.33,0.9967,0.8455,0.328911
7744093,u24215,8763941,9989,HAS_HOST_STAT,1,0.95,0.9719,0.6324,0.9233049999999999
7743351,u23684,8763941,9989,HAS_HOST_STAT,2,0.445,0.9898,0.7858,0.440461
7709449,u6622,8763941,9989,HAS_HOST_STAT,2,0.965,0.98595,0.67075,0.95144175
7923215,u129734,8763941,9989,HAS_HOST_STAT,1,0.52,0.9961,0.8959,0.517972
7729555,u18583,8763941,9989,HAS_HOST_STAT,1,0.41,0.9925,0.8855,0.406925
7740337,u22106,8763941,9989,HAS_HOST_STAT,1,0.98,0.9815,0.6785,0.96187
7727085,u17461,8763941,9989,HAS_HOST_STAT,1,0.4,0.9762,0.6014,0.39048
7705304,u4030,8763941,9989,HAS_HOST_STAT,1,0.49,0.9952,0.7224,0.48764799999999997
8055702,u211976,8763941,9989,HAS_HOST_STAT,4,1.0,0.989075,0.8173250000000001,0.989075
7771390,u39671,8763941,9989,HAS_HOST_STAT,1,0.41,0.9896,0.4894,0.405736
7983609,u166714,8763941,9989,HAS_HOST_STAT,1,0.38,0.9949,0.4981,0.378062
7717224,u10056,8763941,9989,HAS_HOST_STAT,6,0.975,0.93895,0.47783333333333333,0.9154762499999999
7913460,u126268,8763941,9989,HAS_HOST_STAT,1,1.0,0.9102,0.6683,0.9102
7943882,u138787,8763941,9989,HAS_HOST_STAT,1,0.84,0.8168,0.2745,0.6861119999999999
7722954,u15152,8763941,9989,HAS_HOST_STAT,1,1.0,0.8168,0.2745,0.8168
8019896,u190515,8763941,9989,HAS_HOST_STAT,1,1.0,0.8168,0.2745,0.8168
8165505,u290774,8763941,9989,HAS_HOST_STAT,1,0.98,0.8168,0.2745,0.800464
8119661,u256184,8763941,9989,HAS_HOST_STAT,1,0.72,0.8168,0.2745,0.588096
7847338,u78715,8763941,9989,HAS_HOST_STAT,2,0.77,0.86835,0.28215,0.6686295
7809392,u57709,8763941,9989,HAS_HOST_STAT,1,1.0,0.8168,0.2745,0.8168
7804223,u54964,8763941,9989,HAS_HOST_STAT,1,0.97,0.8168,0.2745,0.792296
7901227,u118047,8763941,9989,HAS_HOST_STAT,1,0.84,0.8168,0.2745,0.6861119999999999
7730321,u18747,8763941,9989,HAS_HOST_STAT,1,0.83,0.8168,0.2745,0.677944
7874524,u94624,8763941,9989,HAS_HOST_STAT,1,1.0,0.8168,0.2745,0.8168
8112439,u251547,8763941,9989,HAS_HOST_STAT,1,1.0,0.8168,0.2745,0.8168
7965437,u152811,8763941,9989,HAS_HOST_STAT,1,0.82,0.8168,0.2745,0.6697759999999999
7878524,u97130,8763941,9989,HAS_HOST_STAT,1,0.92,0.8168,0.2745,0.751456
7829835,u68656,8763941,9989,HAS_HOST_STAT,1,0.32,0.9995,0.8824,0.31984
8020518,u190907,8763941,9989,HAS_HOST_STAT,1,1.0,0.994,0.4645,0.994
7887267,u103633,8763941,9989,HAS_HOST_STAT,1,0.8,0.9199,0.2898,0.7359200000000001
7759510,u34421,8763941,9989,HAS_HOST_STAT,1,0.75,0.9687,0.4546,0.726525
7854041,u82386,8763941,9989,HAS_HOST_STAT,1,0.95,0.9687,0.4546,0.920265
8010416,u184362,8763941,9989,HAS_HOST_STAT,2,0.9450000000000001,0.8927499999999999,0.36455000000000004,0.84364875
7882766,u99495,8763941,9989,HAS_HOST_STAT,1,1.0,0.9687,0.4546,0.9687
7871984,u93214,8763941,9989,HAS_HOST_STAT,1,0.43,0.9777,0.5765,0.420411
7744864,u24377,8763941,9989,HAS_HOST_STAT,5,0.992,0.97052,0.6081,0.96275584
8149815,u279210,8763941,9989,HAS_HOST_STAT,1,0.93,0.9701,0.4976,0.902193
7739964,u21930,8763941,9989,HAS_HOST_STAT,1,0.95,0.9971,0.8147,0.9472449999999999
7737839,u21352,8763941,9989,HAS_HOST_STAT,1,0.55,0.9923,0.7829,0.5457650000000001
7721945,u13680,8763941,9989,HAS_HOST_STAT,6,0.8916666666666666,0.9809666666666667,0.7718333333333334,0.8746952777777777
7727376,u17561,8763941,9989,HAS_HOST_STAT,4,0.845,0.9594499999999999,0.089625,0.8107352499999999
7720213,u11948,8763941,9989,HAS_HOST_STAT,2,0.84,0.96465,0.0964,0.810306
7724817,u16627,8763941,9989,HAS_HOST_STAT,1,0.46,0.9802,0.6132,0.450892
7691826,u511,8763941,9989,HAS_HOST_STAT,1,0.45,0.9942,0.6292,0.44739
7722726,u14913,8763941,9989,HAS_HOST_STAT,2,0.9450000000000001,0.9537,0.1171,0.9012465000000001
7902206,u119034,8763941,9989,HAS_HOST_STAT,1,0.93,0.9635,0.5205,0.896055
7866163,u89431,8763941,9989,HAS_HOST_STAT,1,0.96,0.9635,0.5205,0.92496
7848250,u79160,8763941,9989,HAS_HOST_STAT,1,1.0,0.9635,0.5205,0.9635
7916489,u127206,8763941,9989,HAS_HOST_STAT,1,0.98,0.9635,0.5205,0.94423
7856325,u83628,8763941,9989,HAS_HOST_STAT,1,0.52,0.9659,0.2123,0.502268
7705428,u4130,8763941,9989,HAS_HOST_STAT,1,0.5,0.9875,0.6636,0.49375
7750141,u26997,8763941,9989,HAS_HOST_STAT,1,0.32,0.9834,0.6601,0.314688
7702134,u2598,8763941,9989,HAS_HOST_STAT,6,1.0,0.9962,0.8957333333333333,0.9962
7715462,u8745,8763941,9989,HAS_HOST_STAT,1,0.39,0.9934,0.758,0.387426
7830989,u69319,8763941,9989,HAS_HOST_STAT,1,0.31,0.9688,0.6438,0.300328
7731972,u19674,8763941,9989,HAS_HOST_STAT,1,0.45,0.9813,0.5824,0.441585
7697617,u1680,8763941,9989,HAS_HOST_STAT,1,1.0,0.9963,0.8518,0.9963
7704181,u3492,8763941,9989,HAS_HOST_STAT,1,0.33,0.9822,0.7241,0.324126
7705785,u4217,8763941,9989,HAS_HOST_STAT,1,0.38,0.9937,0.9342,0.377606
8063436,u216983,8763941,9989,HAS_HOST_STAT,1,1.0,0.9791,0.451,0.9791
7712190,u7449,8763941,9989,HAS_HOST_STAT,1,0.48,0.9851,0.8834,0.472848
7918233,u127846,8763941,9989,HAS_HOST_STAT,1,0.27,0.9919,0.8004,0.267813
7806372,u56174,8763941,9989,HAS_HOST_STAT,2,0.875,0.9936499999999999,0.8969499999999999,0.86944375
7702184,u2619,8764832,11157,HAS_HOST_STAT,6,1.0,0.9818833333333334,0.4859166666666667,0.9818833333333334
7702441,u2716,8764832,11157,HAS_HOST_STAT,4,0.855,0.9029,0.7305,0.7719795
7735235,u19953,8764832,11157,HAS_HOST_STAT,1,0.79,0.8864,0.8362,0.700256
7683241,u20,8764832,11157,HAS_HOST_STAT,10,0.9940000000000001,0.9459,0.44060999999999995,0.9402246000000001
7692881,u703,8764832,11157,HAS_HOST_STAT,5,0.874,0.8615,0.6311,0.752951
7703569,u3193,8764832,11157,HAS_HOST_STAT,1,1.0,0.8448,0.3825,0.8448
7705805,u4221,8764832,11157,HAS_HOST_STAT,1,1.0,0.8673,0.8211,0.8673
7729255,u18450,8764832,11157,HAS_HOST_STAT,1,1.0,0.8615,0.8272,0.8615
7722580,u14557,8764832,11157,HAS_HOST_STAT,5,0.85,0.85782,0.82036,0.729147
8116691,u254110,8764832,11157,HAS_HOST_STAT,1,0.77,0.8527,0.8014,0.656579
7835295,u71798,8766416,13792,HAS_HOST_STAT,1,0.33,0.9298,0.1686,0.306834
8140900,u271689,8766416,13792,HAS_HOST_STAT,1,0.37,0.9133,0.1586,0.33792099999999997
7742625,u23211,8766416,13792,HAS_HOST_STAT,1,0.4,0.9343,0.1877,0.37372000000000005
7703092,u2956,8768230,28738,HAS_HOST_STAT,1,0.32,0.9963,0.6125,0.318816
7709132,u6428,8768230,28738,HAS_HOST_STAT,2,0.29,0.99815,0.65595,0.2894635
7742715,u23264,8768230,28738,HAS_HOST_STAT,1,0.42,0.933,0.1201,0.39186
7735869,u20450,8769465,30262,HAS_HOST_STAT,1,0.38,0.9041,0.2789,0.34355800000000003
7707783,u5479,8769650,30503,HAS_HOST_STAT,1,0.39,0.9383,0.1699,0.365937
7696641,u1297,8769916,31022,HAS_HOST_STAT,1,0.54,0.9991,0.9283,0.539514
7703698,u3205,8771537,33554,HAS_HOST_STAT,26,0.9315384615384615,0.9511269230769231,0.523069230769231,0.8860113106508877
7696641,u1297,8771537,33554,HAS_HOST_STAT,1,0.84,0.9988,0.828,0.838992
7709613,u6705,8771537,33554,HAS_HOST_STAT,1,0.92,0.9983,0.7766,0.918436
7709449,u6622,8771537,33554,HAS_HOST_STAT,3,0.49,0.9921,0.7590333333333333,0.486129
7711415,u7300,8771537,33554,HAS_HOST_STAT,1,0.95,0.9952,0.9177,0.94544
8173125,u295464,8771537,33554,HAS_HOST_STAT,1,0.99,0.9952,0.9177,0.985248
7795929,u50967,8771537,33554,HAS_HOST_STAT,1,1.0,0.9952,0.9177,0.9952
7707783,u5479,8771537,33554,HAS_HOST_STAT,1,0.32,0.9952,0.9177,0.318464
7709132,u6428,8771537,33554,HAS_HOST_STAT,1,0.4,0.9398,0.2884,0.37592000000000003
8142547,u272989,8771537,33554,HAS_HOST_STAT,1,1.0,0.9398,0.2884,0.9398
8096988,u240772,8771537,33554,HAS_HOST_STAT,1,0.41,0.8382,0.3048,0.34366199999999997
7921428,u129000,8771537,33554,HAS_HOST_STAT,1,0.97,0.9759,0.4733,0.946623
7847345,u78718,8771537,33554,HAS_HOST_STAT,1,1.0,0.9759,0.4733,0.9759
7879397,u97701,8771537,33554,HAS_HOST_STAT,1,0.99,0.9759,0.4733,0.966141
7728403,u17991,8771537,33554,HAS_HOST_STAT,1,0.98,0.9573,0.1595,0.938154
7685828,u27,8771537,33554,HAS_HOST_STAT,8,0.9875,0.948625,0.599975,0.9367671875000001
7825191,u66302,8771537,33554,HAS_HOST_STAT,1,1.0,0.9636,0.2765,0.9636
7979495,u163279,8771537,33554,HAS_HOST_STAT,1,0.99,0.8856,0.5196,0.8767440000000001
7869345,u91514,8771537,33554,HAS_HOST_STAT,1,0.95,0.8856,0.5196,0.84132
7705292,u4014,8771537,33554,HAS_HOST_STAT,1,0.94,0.8856,0.5196,0.832464
7950924,u143086,8771537,33554,HAS_HOST_STAT,1,0.96,0.8856,0.5196,0.850176
8155900,u283830,8771537,33554,HAS_HOST_STAT,1,0.64,0.8856,0.5196,0.5667840000000001
