sourceNodeId,sourceAppId,targetNodeId,targetAppId,relationshipType,directAssociations,count,avgPercentIdentityPalmprint,avgPercentIdentityStatKmers,avgPercentIdentityStatSpots,weight
7696641,u1297,8763887,9913,HAS_HOST_METADATA,1,1,0.33,,,
7696641,u1297,10546030,2173186,HAS_HOST_METADATA,4,4,0.925,,,
7696641,u1297,8822527,92637,HAS_HOST_METADATA,1,1,0.82,,,
7696641,u1297,8774625,37347,HAS_HOST_METADATA,7,7,0.7157142857142856,,,
7696641,u1297,8762971,8839,HAS_HOST_METADATA,3,3,0.7966666666666666,,,
7696641,u1297,9099296,408170,HAS_HOST_METADATA,3,3,0.6733333333333333,,,
7696641,u1297,9654185,1157337,HAS_HOST_METADATA,1,1,0.63,,,
7696641,u1297,9483367,939928,HAS_HOST_METADATA,1,1,0.49,,,
7696641,u1297,9545308,1026970,HAS_HOST_METADATA,9,9,0.7133333333333334,,,
7696641,u1297,8763672,9669,HAS_HOST_METADATA,8,8,0.86875,,,
7696641,u1297,8784435,48701,HAS_HOST_METADATA,2,2,0.62,,,
7696641,u1297,9995725,1540733,HAS_HOST_METADATA,14,14,0.9842857142857143,,,
7696641,u1297,8956529,244447,HAS_HOST_METADATA,3,3,0.53,,,
7696641,u1297,9023693,323367,HAS_HOST_METADATA,2,2,0.755,,,
7696641,u1297,8806900,75042,HAS_HOST_METADATA,1,1,0.67,,,
7696641,u1297,8763985,10041,HAS_HOST_METADATA,4,4,0.7475,,,
7696641,u1297,8826634,97206,HAS_HOST_METADATA,1,1,0.76,,,
7696641,u1297,8764763,11082,HAS_HOST_METADATA,2,2,0.725,,,
7696641,u1297,8764020,10090,HAS_HOST_METADATA,120,120,0.43816666666666665,,,
7696641,u1297,9995728,1540736,HAS_HOST_METADATA,3,3,0.9766666666666667,,,
7696641,u1297,9203827,527639,HAS_HOST_METADATA,5,5,0.912,,,
7696641,u1297,8763242,9159,HAS_HOST_METADATA,1,1,0.74,,,
7696641,u1297,10092047,1649191,HAS_HOST_METADATA,1,1,0.46,,,
7696641,u1297,9178456,496921,HAS_HOST_METADATA,1,1,0.36,,,
7696641,u1297,9623192,1118232,HAS_HOST_METADATA,4,4,0.4025,,,
7696641,u1297,8763986,10042,HAS_HOST_METADATA,1,1,0.75,,,
7696641,u1297,8932946,217165,HAS_HOST_METADATA,1,1,0.48,,,
7696641,u1297,10076245,1631307,HAS_HOST_METADATA,5,5,0.984,,,
7696641,u1297,8764040,10116,HAS_HOST_METADATA,1,1,0.96,,,
7696641,u1297,8762305,8022,HAS_HOST_METADATA,2,2,0.475,,,
7696641,u1297,9804461,1325974,HAS_HOST_METADATA,2,2,0.62,,,
7696641,u1297,10076244,1631306,HAS_HOST_METADATA,3,3,0.98,,,
7696641,u1297,8762310,8030,HAS_HOST_METADATA,1,1,0.48,,,
7696641,u1297,9833077,1358436,HAS_HOST_METADATA,2,2,0.505,,,
7696641,u1297,10115801,1678145,HAS_HOST_METADATA,1,1,0.96,,,
7696641,u1297,9136180,449393,HAS_HOST_METADATA,1,1,0.38,,,
7696641,u1297,9665277,1169740,HAS_HOST_METADATA,3,3,0.37,,,
7696641,u1297,10276870,1861841,HAS_HOST_METADATA,1,1,0.29,,,
7696641,u1297,8793835,59463,HAS_HOST_METADATA,1,1,0.42,,,
7696641,u1297,8761525,6999,HAS_HOST_METADATA,1,1,0.37,,,
7696641,u1297,9155734,471232,HAS_HOST_METADATA,1,1,0.52,,,
7696641,u1297,8783835,48022,HAS_HOST_METADATA,1,1,0.43,,,
7696641,u1297,8763680,9678,HAS_HOST_METADATA,3,3,0.32666666666666666,,,
7696641,u1297,8850212,124772,HAS_HOST_METADATA,1,1,0.55,,,
7696641,u1297,8762251,7955,HAS_HOST_METADATA,1,1,0.55,,,
7696738,u1300,9122273,433727,HAS_HOST_METADATA,1,1,0.32,,,
7696738,u1300,8763618,9606,HAS_HOST_METADATA,1,1,0.31,,,
7696998,u1513,9213724,539655,HAS_HOST_METADATA,1,1,0.42,,,
7696998,u1513,9583339,1070528,HAS_HOST_METADATA,16,16,0.9450000000000001,,,
7696998,u1513,8967242,256318,HAS_HOST_METADATA,9,9,0.9866666666666667,,,
7696998,u1513,9122279,433733,HAS_HOST_METADATA,4,4,0.925,,,
7696998,u1513,8763894,9925,HAS_HOST_METADATA,1,1,0.38,,,
7696998,u1513,9099298,408172,HAS_HOST_METADATA,1,1,0.43,,,
7696998,u1513,9195529,516549,HAS_HOST_METADATA,2,2,1.0,,,
7696998,u1513,9203827,527639,HAS_HOST_METADATA,1,1,0.32,,,
7696998,u1513,8763571,9544,HAS_HOST_METADATA,1,1,0.27,,,
7696998,u1513,8762310,8030,HAS_HOST_METADATA,1,1,1.0,,,
7696998,u1513,8763618,9606,HAS_HOST_METADATA,53,53,0.9756603773584904,,,
7696998,u1513,9633633,1131769,HAS_HOST_METADATA,10,10,0.956,,,
7696998,u1513,8763887,9913,HAS_HOST_METADATA,1,1,0.36,,,
7696998,u1513,8765718,12730,HAS_HOST_METADATA,10,10,0.991,,,
7696998,u1513,8764020,10090,HAS_HOST_METADATA,7,7,0.9942857142857142,,,
7696998,u1513,9282729,646099,HAS_HOST_METADATA,18,18,1.0,,,
7696998,u1513,10466929,2080917,HAS_HOST_METADATA,1,1,1.0,,,
7696998,u1513,8810079,78535,HAS_HOST_METADATA,1,1,0.93,,,
7696998,u1513,8832333,103944,HAS_HOST_METADATA,1,1,0.31,,,
7696998,u1513,8763813,9823,HAS_HOST_METADATA,1,1,1.0,,,
7696998,u1513,9969519,1510822,HAS_HOST_METADATA,1,1,1.0,,,
7696998,u1513,8763981,10036,HAS_HOST_METADATA,1,1,1.0,,,
7696998,u1513,10089658,1646512,HAS_HOST_METADATA,2,2,0.46,,,
7696998,u1513,10266931,1850221,HAS_HOST_METADATA,1,1,0.89,,,
7696998,u1513,8764040,10116,HAS_HOST_METADATA,1,1,1.0,,,
7696998,u1513,9620740,1115523,HAS_HOST_METADATA,5,5,1.0,,,
7697498,u1620,8814763,83906,HAS_HOST_METADATA,10,10,0.474,,,
7697498,u1620,8778812,42192,HAS_HOST_METADATA,1,1,0.42,,,
7697498,u1620,8798009,64320,HAS_HOST_METADATA,2,2,0.505,,,
7697498,u1620,8763887,9913,HAS_HOST_METADATA,7,7,1.0,,,
7697498,u1620,8764763,11082,HAS_HOST_METADATA,1,1,0.61,,,
7697498,u1620,10220919,1799672,HAS_HOST_METADATA,1,1,0.46,,,
7697498,u1620,8769657,30521,HAS_HOST_METADATA,3,3,0.36,,,
7697498,u1620,8764020,10090,HAS_HOST_METADATA,1,1,0.44,,,
7697498,u1620,9186880,506599,HAS_HOST_METADATA,1,1,0.36,,,
7697498,u1620,10086417,1642954,HAS_HOST_METADATA,1,1,0.46,,,
7697506,u1631,9101353,410658,HAS_HOST_METADATA,20,20,0.43550000000000005,,,
7697506,u1631,8764767,11086,HAS_HOST_METADATA,23,23,0.9960869565217392,,,
7697506,u1631,8763618,9606,HAS_HOST_METADATA,44,44,0.9118181818181816,,,
7697506,u1631,8772408,34613,HAS_HOST_METADATA,10,10,0.9469999999999998,,,
7697506,u1631,9512946,983633,HAS_HOST_METADATA,1,1,0.58,,,
7697506,u1631,8763623,9615,HAS_HOST_METADATA,1,1,1.0,,,
7697506,u1631,9355348,749907,HAS_HOST_METADATA,2,2,0.39,,,
7697506,u1631,9103326,412757,HAS_HOST_METADATA,1,1,0.63,,,
7697506,u1631,9288417,652676,HAS_HOST_METADATA,1,1,0.52,,,
7697506,u1631,8967242,256318,HAS_HOST_METADATA,1,1,0.52,,,
7697506,u1631,9099298,408172,HAS_HOST_METADATA,1,1,0.67,,,
7697506,u1631,10043699,1595979,HAS_HOST_METADATA,6,6,0.9183333333333332,,,
7697506,u1631,9122273,433727,HAS_HOST_METADATA,1,1,0.4,,,
7697506,u1631,9343974,717931,HAS_HOST_METADATA,1,1,0.41,,,
7697506,u1631,9355347,749906,HAS_HOST_METADATA,1,1,0.35,,,
7697506,u1631,8798009,64320,HAS_HOST_METADATA,2,2,0.595,,,
7697506,u1631,8764764,11083,HAS_HOST_METADATA,1,1,0.51,,,
7697506,u1631,9483367,939928,HAS_HOST_METADATA,4,4,0.4925,,,
7697506,u1631,10220919,1799672,HAS_HOST_METADATA,1,1,0.47,,,
7697506,u1631,10267878,1851193,HAS_HOST_METADATA,1,1,0.48,,,
7697506,u1631,9723186,1235509,HAS_HOST_METADATA,2,2,1.0,,,
7697506,u1631,8765695,12542,HAS_HOST_METADATA,2,2,1.0,,,
7697506,u1631,8764020,10090,HAS_HOST_METADATA,14,14,0.9642857142857142,,,
7697506,u1631,8759601,4555,HAS_HOST_METADATA,1,1,0.9,,,
7697506,u1631,10094810,1653169,HAS_HOST_METADATA,1,1,0.5,,,
7697506,u1631,9804461,1325974,HAS_HOST_METADATA,1,1,0.41,,,
7697506,u1631,8759565,4513,HAS_HOST_METADATA,1,1,0.54,,,
7697506,u1631,10086417,1642954,HAS_HOST_METADATA,1,1,0.54,,,
7697506,u1631,10090783,1647806,HAS_HOST_METADATA,1,1,0.46,,,
7697506,u1631,8761476,6941,HAS_HOST_METADATA,16,16,0.999375,,,
7697506,u1631,9588209,1076179,HAS_HOST_METADATA,1,1,0.47,,,
7697506,u1631,10040228,1592332,HAS_HOST_METADATA,2,2,0.47,,,
7697506,u1631,9203827,527639,HAS_HOST_METADATA,1,1,0.44,,,
7697506,u1631,8763842,9858,HAS_HOST_METADATA,1,1,0.41,,,
7697506,u1631,9103324,412755,HAS_HOST_METADATA,2,2,0.58,,,
7697506,u1631,9665277,1169740,HAS_HOST_METADATA,1,1,0.48,,,
7697506,u1631,9136180,449393,HAS_HOST_METADATA,1,1,0.42,,,
7697617,u1680,8763813,9823,HAS_HOST_METADATA,210,210,0.9544285714285716,,,
7697617,u1680,8763814,9825,HAS_HOST_METADATA,8,8,0.99875,,,
7697617,u1680,10224517,1803420,HAS_HOST_METADATA,3,3,0.48,,,
7697617,u1680,8967242,256318,HAS_HOST_METADATA,23,23,0.86,,,
7697617,u1680,8763142,9031,HAS_HOST_METADATA,3,3,1.0,,,
7697617,u1680,8767908,28344,HAS_HOST_METADATA,37,37,0.8191891891891893,,,
7697617,u1680,9099296,408170,HAS_HOST_METADATA,6,6,0.51,,,
7697617,u1680,9723186,1235509,HAS_HOST_METADATA,1,1,0.41,,,
7697617,u1680,9101353,410658,HAS_HOST_METADATA,5,5,0.41800000000000004,,,
7697617,u1680,8763618,9606,HAS_HOST_METADATA,25,25,0.956,,,
7697617,u1680,8758123,2829,HAS_HOST_METADATA,1,1,0.31,,,
7697617,u1680,8759620,4577,HAS_HOST_METADATA,1,1,0.38,,,
7697617,u1680,10015863,1564682,HAS_HOST_METADATA,1,1,0.59,,,
7697617,u1680,8763571,9544,HAS_HOST_METADATA,903,903,0.3518604651162791,,,
7697617,u1680,8763580,9555,HAS_HOST_METADATA,505,505,0.346891089108911,,,
7697617,u1680,8763572,9545,HAS_HOST_METADATA,3,3,0.35,,,
7697617,u1680,8760587,5850,HAS_HOST_METADATA,7,7,0.3471428571428572,,,
7697617,u1680,9715902,1227552,HAS_HOST_METADATA,7,7,0.34428571428571425,,,
7697617,u1680,8763569,9542,HAS_HOST_METADATA,1,1,0.35,,,
7697617,u1680,8763567,9540,HAS_HOST_METADATA,1,1,0.33,,,
7697617,u1680,10384818,1983761,HAS_HOST_METADATA,1,1,0.39,,,
7697617,u1680,8763586,9565,HAS_HOST_METADATA,2,2,0.34,,,
7697617,u1680,8763566,9539,HAS_HOST_METADATA,2,2,0.35,,,
7697617,u1680,8763568,9541,HAS_HOST_METADATA,8,8,0.35,,,
7697617,u1680,10352258,1945556,HAS_HOST_METADATA,1,1,0.39,,,
7697617,u1680,8763581,9556,HAS_HOST_METADATA,6,6,0.34500000000000003,,,
7697617,u1680,10200801,1774142,HAS_HOST_METADATA,2,2,0.38,,,
7697617,u1680,8829767,100937,HAS_HOST_METADATA,1,1,0.33,,,
7697617,u1680,8789515,54602,HAS_HOST_METADATA,2,2,0.345,,,
7697617,u1680,9355347,749906,HAS_HOST_METADATA,3,3,0.40666666666666673,,,
7697617,u1680,8794922,60711,HAS_HOST_METADATA,3,3,0.9366666666666668,,,
7697617,u1680,8775798,38727,HAS_HOST_METADATA,1,1,0.5,,,
7697617,u1680,8759919,4932,HAS_HOST_METADATA,1,1,0.43,,,
7697617,u1680,8822905,93061,HAS_HOST_METADATA,2,2,0.97,,,
7697617,u1680,9969519,1510822,HAS_HOST_METADATA,3,3,0.9366666666666666,,,
7697617,u1680,11106577,2822231,HAS_HOST_METADATA,1,1,0.42,,,
7697617,u1680,9344301,718289,HAS_HOST_METADATA,3,3,0.9700000000000001,,,
7697617,u1680,8764020,10090,HAS_HOST_METADATA,6,6,1.0,,,
7697617,u1680,8758812,3654,HAS_HOST_METADATA,2,2,0.98,,,
7697617,u1680,8764040,10116,HAS_HOST_METADATA,5,5,0.82,,,
7697617,u1680,8780893,44668,HAS_HOST_METADATA,1,1,1.0,,,
7697617,u1680,8813528,82541,HAS_HOST_METADATA,7,7,0.9871428571428571,,,
7697617,u1680,8782701,46745,HAS_HOST_METADATA,1,1,1.0,,,
7697617,u1680,8756319,562,HAS_HOST_METADATA,5,5,1.0,,,
7697617,u1680,8758863,3711,HAS_HOST_METADATA,1,1,1.0,,,
7697617,u1680,9656128,1159556,HAS_HOST_METADATA,1,1,1.0,,,
7697617,u1680,8762971,8839,HAS_HOST_METADATA,1,1,1.0,,,
7697617,u1680,8814763,83906,HAS_HOST_METADATA,2,2,0.975,,,
7697617,u1680,8758795,3635,HAS_HOST_METADATA,1,1,1.0,,,
7697617,u1680,8924903,208348,HAS_HOST_METADATA,2,2,1.0,,,
7697617,u1680,9106310,415978,HAS_HOST_METADATA,1,1,1.0,,,
7697617,u1680,8761657,7159,HAS_HOST_METADATA,1,1,1.0,,,
7697617,u1680,8763623,9615,HAS_HOST_METADATA,2,2,1.0,,,
7697617,u1680,8759579,4530,HAS_HOST_METADATA,1,1,1.0,,,
7697617,u1680,8757271,1773,HAS_HOST_METADATA,1,1,1.0,,,
7697617,u1680,8758984,3847,HAS_HOST_METADATA,1,1,1.0,,,
7697617,u1680,8763905,9940,HAS_HOST_METADATA,3,3,0.43666666666666665,,,
7697617,u1680,8769343,30122,HAS_HOST_METADATA,1,1,0.5,,,
7697617,u1680,9099298,408172,HAS_HOST_METADATA,4,4,0.395,,,
7697617,u1680,8768355,28901,HAS_HOST_METADATA,1,1,1.0,,,
7697617,u1680,8784154,48386,HAS_HOST_METADATA,1,1,0.96,,,
7697617,u1680,9583339,1070528,HAS_HOST_METADATA,2,2,0.985,,,
7697617,u1680,8758855,3702,HAS_HOST_METADATA,4,4,0.9225,,,
7697617,u1680,9670869,1176744,HAS_HOST_METADATA,1,1,0.97,,,
7697617,u1680,8763938,9986,HAS_HOST_METADATA,1,1,1.0,,,
7697617,u1680,8763874,9894,HAS_HOST_METADATA,2,2,0.45999999999999996,,,
7697617,u1680,9136180,449393,HAS_HOST_METADATA,1,1,0.41,,,
7697617,u1680,9100499,409609,HAS_HOST_METADATA,2,2,0.5,,,
7697617,u1680,9127414,439328,HAS_HOST_METADATA,2,2,0.5349999999999999,,,
7697617,u1680,8776827,39947,HAS_HOST_METADATA,1,1,0.85,,,
7697617,u1680,8767247,27457,HAS_HOST_METADATA,1,1,0.5,,,
7697617,u1680,11148314,2872240,HAS_HOST_METADATA,1,1,1.0,,,
7697617,u1680,11148316,2872242,HAS_HOST_METADATA,1,1,1.0,,,
7697617,u1680,8762611,8400,HAS_HOST_METADATA,4,4,0.52,,,
7697617,u1680,8762255,7959,HAS_HOST_METADATA,1,1,1.0,,,
7698115,u1801,8798009,64320,HAS_HOST_METADATA,14,14,0.8500000000000001,,,
7698115,u1801,8967242,256318,HAS_HOST_METADATA,1,1,1.0,,,
7698115,u1801,9101353,410658,HAS_HOST_METADATA,2,2,0.35,,,
7698115,u1801,10043699,1595979,HAS_HOST_METADATA,1,1,0.56,,,
7698127,u1831,8967242,256318,HAS_HOST_METADATA,106,106,0.9386792452830192,,,
7698127,u1831,9583339,1070528,HAS_HOST_METADATA,150,150,0.9634666666666667,,,
7698127,u1831,10266931,1850221,HAS_HOST_METADATA,4,4,1.0,,,
7698127,u1831,9355347,749906,HAS_HOST_METADATA,25,25,0.9592,,,
7698127,u1831,9282729,646099,HAS_HOST_METADATA,131,131,0.9033587786259539,,,
7698127,u1831,9298973,665102,HAS_HOST_METADATA,1,1,1.0,,,
7698127,u1831,9099296,408170,HAS_HOST_METADATA,121,121,0.9614876033057852,,,
7698127,u1831,8912756,195055,HAS_HOST_METADATA,2,2,1.0,,,
7698127,u1831,8763618,9606,HAS_HOST_METADATA,118,118,0.9628813559322031,,,
7698127,u1831,9964160,1504969,HAS_HOST_METADATA,5,5,0.992,,,
7698127,u1831,10817450,2489051,HAS_HOST_METADATA,16,16,0.95,,,
7698127,u1831,8758855,3702,HAS_HOST_METADATA,4,4,1.0,,,
7698127,u1831,9290552,655179,HAS_HOST_METADATA,11,11,0.9900000000000001,,,
7698127,u1831,8781505,45384,HAS_HOST_METADATA,1,1,0.34,,,
7698127,u1831,9344317,718308,HAS_HOST_METADATA,2,2,0.71,,,
7698127,u1831,9567521,1053340,HAS_HOST_METADATA,1,1,0.55,,,
7698127,u1831,10145546,1711999,HAS_HOST_METADATA,3,3,0.36,,,
7698127,u1831,9894938,1427524,HAS_HOST_METADATA,11,11,0.9727272727272727,,,
7698127,u1831,8764077,10160,HAS_HOST_METADATA,1,1,0.46,,,
7698127,u1831,10276870,1861841,HAS_HOST_METADATA,9,9,0.9722222222222222,,,
7698127,u1831,9438642,885331,HAS_HOST_METADATA,1,1,0.39,,,
7698127,u1831,9099298,408172,HAS_HOST_METADATA,2,2,0.485,,,
7698127,u1831,10912757,2592666,HAS_HOST_METADATA,1,1,0.5,,,
7698127,u1831,10225721,1804709,HAS_HOST_METADATA,1,1,0.45,,,
7698127,u1831,9203827,527639,HAS_HOST_METADATA,7,7,0.8914285714285713,,,
7698127,u1831,8765729,12814,HAS_HOST_METADATA,2,2,1.0,,,
7698127,u1831,8814763,83906,HAS_HOST_METADATA,1,1,0.45,,,
7698127,u1831,9176305,494514,HAS_HOST_METADATA,1,1,0.41,,,
7698127,u1831,9912475,1447863,HAS_HOST_METADATA,1,1,0.97,,,
7698127,u1831,9127564,439488,HAS_HOST_METADATA,2,2,0.7250000000000001,,,
7698127,u1831,10910908,2590515,HAS_HOST_METADATA,1,1,0.33,,,
7698127,u1831,9101353,410658,HAS_HOST_METADATA,2,2,0.5349999999999999,,,
7698127,u1831,9995725,1540733,HAS_HOST_METADATA,4,4,1.0,,,
7698127,u1831,9995728,1540736,HAS_HOST_METADATA,4,4,1.0,,,
7698127,u1831,11240853,2996714,HAS_HOST_METADATA,4,4,0.31999999999999995,,,
7698127,u1831,8774804,37546,HAS_HOST_METADATA,2,2,1.0,,,
7698127,u1831,8761822,7394,HAS_HOST_METADATA,2,2,1.0,,,
7698127,u1831,9038637,340016,HAS_HOST_METADATA,1,1,1.0,,,
7698127,u1831,8782005,45949,HAS_HOST_METADATA,2,2,0.4,,,
7698127,u1831,8866774,143292,HAS_HOST_METADATA,1,1,0.77,,,
7698127,u1831,9723186,1235509,HAS_HOST_METADATA,1,1,0.61,,,
7698127,u1831,8764020,10090,HAS_HOST_METADATA,1,1,0.39,,,
7698127,u1831,8784878,49198,HAS_HOST_METADATA,1,1,0.42,,,
7698127,u1831,9670869,1176744,HAS_HOST_METADATA,1,1,1.0,,,
7698127,u1831,9425600,870726,HAS_HOST_METADATA,1,1,0.53,,,
7698127,u1831,10013578,1561972,HAS_HOST_METADATA,1,1,0.52,,,
7698127,u1831,8807177,75348,HAS_HOST_METADATA,1,1,0.54,,,
7698127,u1831,10220919,1799672,HAS_HOST_METADATA,1,1,0.45,,,
7698127,u1831,9749213,1263854,HAS_HOST_METADATA,1,1,0.34,,,
7698127,u1831,9344301,718289,HAS_HOST_METADATA,1,1,0.34,,,
7698127,u1831,9122279,433733,HAS_HOST_METADATA,2,2,1.0,,,
7698127,u1831,8761402,6850,HAS_HOST_METADATA,1,1,0.43,,,
7698127,u1831,9136180,449393,HAS_HOST_METADATA,1,1,0.33,,,
7698127,u1831,9546251,1028096,HAS_HOST_METADATA,3,3,0.4,,,
7698127,u1831,8871570,148819,HAS_HOST_METADATA,2,2,0.395,,,
7698127,u1831,9194269,515177,HAS_HOST_METADATA,2,2,1.0,,,
7698127,u1831,9355348,749907,HAS_HOST_METADATA,1,1,0.71,,,
7698127,u1831,8765758,12908,HAS_HOST_METADATA,19,19,0.9978947368421052,,,
7698127,u1831,9633633,1131769,HAS_HOST_METADATA,4,4,0.95,,,
7698127,u1831,9194268,515176,HAS_HOST_METADATA,2,2,1.0,,,
7698127,u1831,8779337,42789,HAS_HOST_METADATA,1,1,1.0,,,
7698127,u1831,9485160,942017,HAS_HOST_METADATA,1,1,1.0,,,
7698127,u1831,10225005,1803956,HAS_HOST_METADATA,1,1,1.0,,,
7698127,u1831,8765318,11983,HAS_HOST_METADATA,1,1,1.0,,,
7698127,u1831,8760910,6253,HAS_HOST_METADATA,1,1,1.0,,,
7698127,u1831,8918684,201502,HAS_HOST_METADATA,1,1,1.0,,,
7698127,u1831,8765380,12080,HAS_HOST_METADATA,1,1,1.0,,,
7698127,u1831,8759017,3880,HAS_HOST_METADATA,1,1,0.48,,,
7698127,u1831,10090783,1647806,HAS_HOST_METADATA,1,1,0.35,,,
7698127,u1831,10362155,1955812,HAS_HOST_METADATA,1,1,0.42,,,
7698370,u1958,9969519,1510822,HAS_HOST_METADATA,62,62,0.9898387096774194,,,
7698370,u1958,8765383,12083,HAS_HOST_METADATA,149,149,0.7769798657718121,,,
7698370,u1958,9583339,1070528,HAS_HOST_METADATA,67,67,0.9720895522388062,,,
7698370,u1958,8765381,12081,HAS_HOST_METADATA,176,176,0.753409090909091,,,
7698370,u1958,8862807,138950,HAS_HOST_METADATA,609,609,0.7723316912972092,,,
7698370,u1958,9670869,1176744,HAS_HOST_METADATA,34,34,0.9644117647058822,,,
7698370,u1958,9278847,641482,HAS_HOST_METADATA,1,1,0.5,,,
7698370,u1958,8758522,3329,HAS_HOST_METADATA,59,59,0.5944067796610168,,,
7698370,u1958,8763813,9823,HAS_HOST_METADATA,32,32,0.9968750000000002,,,
7698370,u1958,9355347,749906,HAS_HOST_METADATA,34,34,0.9400000000000002,,,
7698370,u1958,9728840,1241869,HAS_HOST_METADATA,1,1,0.39,,,
7698370,u1958,8768339,28875,HAS_HOST_METADATA,4,4,0.915,,,
7698370,u1958,9203827,527639,HAS_HOST_METADATA,10,10,0.876,,,
7698370,u1958,9815683,1338477,HAS_HOST_METADATA,6,6,0.5033333333333333,,,
7698370,u1958,9282729,646099,HAS_HOST_METADATA,5,5,0.91,,,
7698370,u1958,8763618,9606,HAS_HOST_METADATA,3,3,0.6966666666666667,,,
7698370,u1958,8763517,9483,HAS_HOST_METADATA,1,1,0.76,,,
7698370,u1958,9425600,870726,HAS_HOST_METADATA,1,1,0.57,,,
7698370,u1958,11063879,2771493,HAS_HOST_METADATA,1,1,0.56,,,
7698370,u1958,8806509,74613,HAS_HOST_METADATA,1,1,0.59,,,
7698370,u1958,8765361,12060,HAS_HOST_METADATA,1,1,0.96,,,
7698370,u1958,9101353,410658,HAS_HOST_METADATA,3,3,0.8133333333333334,,,
7698370,u1958,8967242,256318,HAS_HOST_METADATA,5,5,0.996,,,
7698370,u1958,8758795,3635,HAS_HOST_METADATA,1,1,0.47,,,
7698370,u1958,9186881,506600,HAS_HOST_METADATA,1,1,0.41,,,
7698370,u1958,8961009,249588,HAS_HOST_METADATA,2,2,1.0,,,
7698370,u1958,9344301,718289,HAS_HOST_METADATA,1,1,1.0,,,
7698370,u1958,8763905,9940,HAS_HOST_METADATA,2,2,1.0,,,
7698370,u1958,9485160,942017,HAS_HOST_METADATA,3,3,0.84,,,
7698370,u1958,8758984,3847,HAS_HOST_METADATA,2,2,1.0,,,
7698370,u1958,8761257,6687,HAS_HOST_METADATA,2,2,0.96,,,
7698370,u1958,10276870,1861841,HAS_HOST_METADATA,5,5,0.968,,,
7698370,u1958,9804461,1325974,HAS_HOST_METADATA,1,1,0.36,,,
7698370,u1958,8943807,229543,HAS_HOST_METADATA,1,1,1.0,,,
7698370,u1958,9749213,1263854,HAS_HOST_METADATA,3,3,1.0,,,
7698370,u1958,8912350,194564,HAS_HOST_METADATA,1,1,1.0,,,
7698370,u1958,8768902,29575,HAS_HOST_METADATA,2,2,0.95,,,
7698370,u1958,8763814,9825,HAS_HOST_METADATA,6,6,0.995,,,
7698370,u1958,10220934,1799687,HAS_HOST_METADATA,1,1,0.98,,,
7698370,u1958,8781505,45384,HAS_HOST_METADATA,1,1,0.6,,,
7698370,u1958,8758521,3328,HAS_HOST_METADATA,61,61,0.5957377049180328,,,
7698370,u1958,9623192,1118232,HAS_HOST_METADATA,6,6,0.6,,,
7698370,u1958,9010435,308687,HAS_HOST_METADATA,6,6,0.6,,,
7698370,u1958,8883424,162307,HAS_HOST_METADATA,5,5,0.6,,,
7698370,u1958,9010425,308677,HAS_HOST_METADATA,9,9,0.6,,,
7698370,u1958,9010431,308683,HAS_HOST_METADATA,4,4,0.6,,,
7698370,u1958,9067798,373101,HAS_HOST_METADATA,1,1,0.6,,,
7698370,u1958,8758527,3334,HAS_HOST_METADATA,1,1,0.6,,,
7698370,u1958,8758523,3330,HAS_HOST_METADATA,7,7,0.6,,,
7698370,u1958,9010434,308686,HAS_HOST_METADATA,2,2,0.6,,,
7698370,u1958,8883421,162304,HAS_HOST_METADATA,5,5,0.6,,,
7698370,u1958,8778494,41846,HAS_HOST_METADATA,1,1,0.72,,,
7698370,u1958,9010426,308678,HAS_HOST_METADATA,3,3,0.6,,,
7698370,u1958,9010436,308688,HAS_HOST_METADATA,2,2,0.6,,,
7698370,u1958,10911701,2591363,HAS_HOST_METADATA,1,1,0.99,,,
7698370,u1958,8763894,9925,HAS_HOST_METADATA,1,1,0.37,,,
7698370,u1958,10013578,1561972,HAS_HOST_METADATA,1,1,0.5,,,
7698370,u1958,9355348,749907,HAS_HOST_METADATA,1,1,1.0,,,
7698370,u1958,8764020,10090,HAS_HOST_METADATA,3,3,0.6666666666666666,,,
7698370,u1958,8778842,42229,HAS_HOST_METADATA,1,1,1.0,,,
7698370,u1958,9975776,1517512,HAS_HOST_METADATA,1,1,0.47,,,
7698370,u1958,10212904,1790040,HAS_HOST_METADATA,1,1,0.64,,,
7698370,u1958,8758428,3218,HAS_HOST_METADATA,1,1,0.79,,,
7698370,u1958,8759919,4932,HAS_HOST_METADATA,1,1,0.75,,,
7698675,u1971,9101353,410658,HAS_HOST_METADATA,1,1,0.36,,,
7698675,u1971,9630824,1128331,HAS_HOST_METADATA,1,1,1.0,,,
7698675,u1971,8762253,7957,HAS_HOST_METADATA,7,7,0.9557142857142857,,,
7698675,u1971,8759191,4072,HAS_HOST_METADATA,1,1,1.0,,,
7698675,u1971,10901341,2580111,HAS_HOST_METADATA,1,1,1.0,,,
7698675,u1971,8763887,9913,HAS_HOST_METADATA,1,1,1.0,,,
7698675,u1971,9878043,1408137,HAS_HOST_METADATA,1,1,1.0,,,
7698675,u1971,8764020,10090,HAS_HOST_METADATA,3,3,0.9833333333333333,,,
7698675,u1971,10901344,2580114,HAS_HOST_METADATA,1,1,1.0,,,
7698675,u1971,11027702,2729576,HAS_HOST_METADATA,1,1,1.0,,,
7698675,u1971,9583339,1070528,HAS_HOST_METADATA,2,2,0.7749999999999999,,,
7698675,u1971,9355348,749907,HAS_HOST_METADATA,1,1,0.45,,,
