sourceAppId,targetAppId,relationshipType,weight,weightInt
u8555,u8107,SEQUENCE_ALIGNMENT,0.825,80
u258,u8107,SEQUENCE_ALIGNMENT,0.8160000000000001,80
u17968,u8200,SEQUENCE_ALIGNMENT,0.763,80
u9230,u8200,SEQUENCE_ALIGNMENT,0.6890000000000001,70
u6349,u8200,SEQUENCE_ALIGNMENT,0.748,70
u4011,u8200,SEQUENCE_ALIGNMENT,0.7110000000000001,70
u602,u8200,SEQUENCE_ALIGNMENT,0.741,70
u3166,u8200,SEQUENCE_ALIGNMENT,0.637,60
u18951,u8200,SEQUENCE_ALIGNMENT,0.726,70
u7112,u8200,SEQUENCE_ALIGNMENT,0.904,90
u20538,u8200,SEQUENCE_ALIGNMENT,0.793,80
u25165,u8238,SEQUENCE_ALIGNMENT,0.639,60
u994,u8238,SEQUENCE_ALIGNMENT,0.762,80
u21161,u8408,SEQUENCE_ALIGNMENT,0.72,70
u14724,u8408,SEQUENCE_ALIGNMENT,0.763,80
u16491,u8520,SEQUENCE_ALIGNMENT,0.775,80
u37868,u8520,SEQUENCE_ALIGNMENT,0.525,50
u17442,u8520,SEQUENCE_ALIGNMENT,0.667,70
u258,u8555,SEQUENCE_ALIGNMENT,0.874,90
u19445,u8640,SEQUENCE_ALIGNMENT,0.621,60
u128,u8640,SEQUENCE_ALIGNMENT,0.683,70
u741,u8640,SEQUENCE_ALIGNMENT,0.671,70
u39248,u8640,SEQUENCE_ALIGNMENT,0.671,70
u5029,u8640,SEQUENCE_ALIGNMENT,0.6639999999999999,70
u4758,u8640,SEQUENCE_ALIGNMENT,0.7,70
u7358,u8640,SEQUENCE_ALIGNMENT,0.65,60
u5475,u8640,SEQUENCE_ALIGNMENT,0.636,60
u2384,u8640,SEQUENCE_ALIGNMENT,0.7070000000000001,70
u23268,u8640,SEQUENCE_ALIGNMENT,0.607,60
u45333,u8640,SEQUENCE_ALIGNMENT,0.507,50
u29609,u8640,SEQUENCE_ALIGNMENT,0.736,70
u3234,u8640,SEQUENCE_ALIGNMENT,0.7070000000000001,70
u14847,u8640,SEQUENCE_ALIGNMENT,0.65,60
u14846,u8640,SEQUENCE_ALIGNMENT,0.65,60
u19742,u8719,SEQUENCE_ALIGNMENT,0.786,80
u16483,u8719,SEQUENCE_ALIGNMENT,0.622,60
u2833,u8719,SEQUENCE_ALIGNMENT,0.855,90
u21664,u8719,SEQUENCE_ALIGNMENT,0.812,80
u17481,u8719,SEQUENCE_ALIGNMENT,0.761,80
u16025,u8719,SEQUENCE_ALIGNMENT,0.872,90
u25133,u8719,SEQUENCE_ALIGNMENT,0.667,70
u12395,u8719,SEQUENCE_ALIGNMENT,0.863,90
u21649,u8719,SEQUENCE_ALIGNMENT,0.761,80
u5525,u8807,SEQUENCE_ALIGNMENT,0.776,80
u21649,u9003,SEQUENCE_ALIGNMENT,0.795,80
u6734,u9003,SEQUENCE_ALIGNMENT,0.735,70
u5828,u9003,SEQUENCE_ALIGNMENT,0.88,90
u8719,u9003,SEQUENCE_ALIGNMENT,0.872,90
u16483,u9003,SEQUENCE_ALIGNMENT,0.63,60
u2833,u9003,SEQUENCE_ALIGNMENT,0.906,90
u21664,u9003,SEQUENCE_ALIGNMENT,0.829,80
u17481,u9003,SEQUENCE_ALIGNMENT,0.761,80
u16025,u9003,SEQUENCE_ALIGNMENT,0.88,90
u19742,u9003,SEQUENCE_ALIGNMENT,0.8029999999999999,80
u25133,u9003,SEQUENCE_ALIGNMENT,0.675,70
u12395,u9003,SEQUENCE_ALIGNMENT,0.906,90
u19445,u9322,SEQUENCE_ALIGNMENT,0.636,60
u128,u9322,SEQUENCE_ALIGNMENT,0.6910000000000001,70
u741,u9322,SEQUENCE_ALIGNMENT,0.6639999999999999,70
u5029,u9322,SEQUENCE_ALIGNMENT,0.657,70
u4758,u9322,SEQUENCE_ALIGNMENT,0.736,70
u7358,u9322,SEQUENCE_ALIGNMENT,0.643,60
u2384,u9322,SEQUENCE_ALIGNMENT,0.721,70
u23268,u9322,SEQUENCE_ALIGNMENT,0.5860000000000001,60
u45333,u9322,SEQUENCE_ALIGNMENT,0.5349999999999999,50
u29609,u9322,SEQUENCE_ALIGNMENT,0.7070000000000001,70
u3234,u9322,SEQUENCE_ALIGNMENT,0.7,70
u14847,u9322,SEQUENCE_ALIGNMENT,0.65,60
u8640,u9322,SEQUENCE_ALIGNMENT,0.871,90
u8238,u9527,SEQUENCE_ALIGNMENT,0.615,60
u25165,u9527,SEQUENCE_ALIGNMENT,0.6970000000000001,70
u994,u9527,SEQUENCE_ALIGNMENT,0.6890000000000001,70
u6497,u9975,SEQUENCE_ALIGNMENT,0.69,70
u824,u10719,SEQUENCE_ALIGNMENT,0.755,80
u22510,u10830,SEQUENCE_ALIGNMENT,0.5760000000000001,60
u2449,u11178,SEQUENCE_ALIGNMENT,0.84,80
u15152,u11178,SEQUENCE_ALIGNMENT,0.8069999999999999,80
u18720,u11178,SEQUENCE_ALIGNMENT,0.8240000000000001,80
u6438,u11435,SEQUENCE_ALIGNMENT,0.766,80
u23264,u11435,SEQUENCE_ALIGNMENT,0.579,60
u26638,u11435,SEQUENCE_ALIGNMENT,0.607,60
u25666,u11435,SEQUENCE_ALIGNMENT,0.71,70
u13498,u11435,SEQUENCE_ALIGNMENT,0.757,80
u25341,u12233,SEQUENCE_ALIGNMENT,0.869,90
u13577,u12233,SEQUENCE_ALIGNMENT,0.768,80
u5536,u12233,SEQUENCE_ALIGNMENT,0.838,80
u24190,u12303,SEQUENCE_ALIGNMENT,0.536,50
u38034,u12303,SEQUENCE_ALIGNMENT,0.65,60
u25133,u12395,SEQUENCE_ALIGNMENT,0.718,70
u23650,u12743,SEQUENCE_ALIGNMENT,0.901,90
u19445,u12790,SEQUENCE_ALIGNMENT,0.619,60
u128,u12790,SEQUENCE_ALIGNMENT,0.604,60
u741,u12790,SEQUENCE_ALIGNMENT,0.616,60
u5029,u12790,SEQUENCE_ALIGNMENT,0.657,70
u4758,u12790,SEQUENCE_ALIGNMENT,0.657,70
u7358,u12790,SEQUENCE_ALIGNMENT,0.782,80
u5475,u12790,SEQUENCE_ALIGNMENT,0.8200000000000001,80
u1631,u12790,SEQUENCE_ALIGNMENT,0.7150000000000001,70
u29609,u12790,SEQUENCE_ALIGNMENT,0.6639999999999999,70
u3234,u12790,SEQUENCE_ALIGNMENT,0.601,60
u14846,u12790,SEQUENCE_ALIGNMENT,0.774,80
u14847,u12790,SEQUENCE_ALIGNMENT,0.812,80
u8640,u12790,SEQUENCE_ALIGNMENT,0.679,70
u17707,u12790,SEQUENCE_ALIGNMENT,0.8049999999999999,80
u17499,u13023,SEQUENCE_ALIGNMENT,0.622,60
u3295,u13023,SEQUENCE_ALIGNMENT,0.833,80
u17557,u13023,SEQUENCE_ALIGNMENT,0.889,90
u23818,u13023,SEQUENCE_ALIGNMENT,0.639,60
u17974,u13023,SEQUENCE_ALIGNMENT,0.861,90
u24190,u13023,SEQUENCE_ALIGNMENT,0.611,60
u21412,u13023,SEQUENCE_ALIGNMENT,0.878,90
u38034,u13023,SEQUENCE_ALIGNMENT,0.5609999999999999,60
u22510,u13023,SEQUENCE_ALIGNMENT,0.55,60
u12395,u13039,SEQUENCE_ALIGNMENT,0.692,70
u25133,u13039,SEQUENCE_ALIGNMENT,0.769,80
u23964,u13498,SEQUENCE_ALIGNMENT,0.6819999999999999,70
u5536,u13577,SEQUENCE_ALIGNMENT,0.798,80
u19445,u14790,SEQUENCE_ALIGNMENT,0.619,60
u128,u14790,SEQUENCE_ALIGNMENT,0.604,60
u741,u14790,SEQUENCE_ALIGNMENT,0.594,60
u5029,u14790,SEQUENCE_ALIGNMENT,0.621,60
u4758,u14790,SEQUENCE_ALIGNMENT,0.614,60
u7358,u14790,SEQUENCE_ALIGNMENT,0.8200000000000001,80
u5475,u14790,SEQUENCE_ALIGNMENT,0.782,80
u1631,u14790,SEQUENCE_ALIGNMENT,0.657,70
u29609,u14790,SEQUENCE_ALIGNMENT,0.614,60
u3234,u14790,SEQUENCE_ALIGNMENT,0.621,60
u14846,u14790,SEQUENCE_ALIGNMENT,0.789,80
u14847,u14790,SEQUENCE_ALIGNMENT,0.759,80
u8640,u14790,SEQUENCE_ALIGNMENT,0.607,60
u17707,u14790,SEQUENCE_ALIGNMENT,0.767,80
u12790,u14790,SEQUENCE_ALIGNMENT,0.759,80
u19445,u14846,SEQUENCE_ALIGNMENT,0.619,60
u128,u14846,SEQUENCE_ALIGNMENT,0.619,60
u741,u14846,SEQUENCE_ALIGNMENT,0.623,60
u5029,u14846,SEQUENCE_ALIGNMENT,0.6639999999999999,70
u4758,u14846,SEQUENCE_ALIGNMENT,0.636,60
u7358,u14846,SEQUENCE_ALIGNMENT,0.782,80
u5475,u14846,SEQUENCE_ALIGNMENT,0.759,80
u1631,u14846,SEQUENCE_ALIGNMENT,0.7150000000000001,70
u29609,u14846,SEQUENCE_ALIGNMENT,0.657,70
u14846,u14847,SEQUENCE_ALIGNMENT,0.8200000000000001,80
u19445,u14847,SEQUENCE_ALIGNMENT,0.597,60
u128,u14847,SEQUENCE_ALIGNMENT,0.5900000000000001,60
u741,u14847,SEQUENCE_ALIGNMENT,0.63,60
u5029,u14847,SEQUENCE_ALIGNMENT,0.643,60
u4758,u14847,SEQUENCE_ALIGNMENT,0.629,60
u7358,u14847,SEQUENCE_ALIGNMENT,0.782,80
u5475,u14847,SEQUENCE_ALIGNMENT,0.8049999999999999,80
u1631,u14847,SEQUENCE_ALIGNMENT,0.6859999999999999,70
u29609,u14847,SEQUENCE_ALIGNMENT,0.671,70
u3234,u14847,SEQUENCE_ALIGNMENT,0.65,60
u18720,u15152,SEQUENCE_ALIGNMENT,0.8240000000000001,80
u8613,u15161,SEQUENCE_ALIGNMENT,0.4499999999999999,40
u14724,u15499,SEQUENCE_ALIGNMENT,0.839,80
u21161,u15499,SEQUENCE_ALIGNMENT,0.712,70
u2371,u15499,SEQUENCE_ALIGNMENT,0.407,40
u3824,u15992,SEQUENCE_ALIGNMENT,0.679,70
u19445,u15992,SEQUENCE_ALIGNMENT,0.5860000000000001,60
u128,u15992,SEQUENCE_ALIGNMENT,0.607,60
u741,u15992,SEQUENCE_ALIGNMENT,0.65,60
u5029,u15992,SEQUENCE_ALIGNMENT,0.636,60
u4758,u15992,SEQUENCE_ALIGNMENT,0.679,70
u7358,u15992,SEQUENCE_ALIGNMENT,0.657,70
u5475,u15992,SEQUENCE_ALIGNMENT,0.636,60
u2384,u15992,SEQUENCE_ALIGNMENT,0.7070000000000001,70
u45333,u15992,SEQUENCE_ALIGNMENT,0.641,60
u29609,u15992,SEQUENCE_ALIGNMENT,0.7070000000000001,70
u3234,u15992,SEQUENCE_ALIGNMENT,0.671,70
u7492,u15992,SEQUENCE_ALIGNMENT,0.829,80
u14847,u15992,SEQUENCE_ALIGNMENT,0.657,70
u14846,u15992,SEQUENCE_ALIGNMENT,0.657,70
u8640,u15992,SEQUENCE_ALIGNMENT,0.65,60
u12790,u15992,SEQUENCE_ALIGNMENT,0.636,60
u9322,u15992,SEQUENCE_ALIGNMENT,0.6639999999999999,70
u1620,u15992,SEQUENCE_ALIGNMENT,0.6859999999999999,70
u6076,u15992,SEQUENCE_ALIGNMENT,0.607,60
u7120,u15992,SEQUENCE_ALIGNMENT,0.614,60
u23531,u15992,SEQUENCE_ALIGNMENT,0.621,60
u6549,u15992,SEQUENCE_ALIGNMENT,0.743,70
u19742,u16025,SEQUENCE_ALIGNMENT,0.8029999999999999,80
u25133,u16025,SEQUENCE_ALIGNMENT,0.7010000000000001,70
u12395,u16025,SEQUENCE_ALIGNMENT,0.906,90
u21649,u16025,SEQUENCE_ALIGNMENT,0.812,80
u9975,u16477,SEQUENCE_ALIGNMENT,0.708,70
u6497,u16477,SEQUENCE_ALIGNMENT,0.681,70
u25133,u16483,SEQUENCE_ALIGNMENT,0.538,50
u12395,u16483,SEQUENCE_ALIGNMENT,0.63,60
u21649,u16483,SEQUENCE_ALIGNMENT,0.597,60
u19341,u16596,SEQUENCE_ALIGNMENT,0.865,90
u16704,u16596,SEQUENCE_ALIGNMENT,0.885,90
u1095,u16596,SEQUENCE_ALIGNMENT,0.624,60
u22583,u16596,SEQUENCE_ALIGNMENT,0.8180000000000001,80
u11435,u16688,SEQUENCE_ALIGNMENT,0.7010000000000001,70
u6438,u16688,SEQUENCE_ALIGNMENT,0.673,70
u25666,u16688,SEQUENCE_ALIGNMENT,0.7010000000000001,70
u13498,u16688,SEQUENCE_ALIGNMENT,0.71,70
u22583,u16704,SEQUENCE_ALIGNMENT,0.7969999999999999,80
u1095,u16704,SEQUENCE_ALIGNMENT,0.604,60
u258,u16775,SEQUENCE_ALIGNMENT,0.874,90
u8555,u16775,SEQUENCE_ALIGNMENT,0.835,80
u5475,u16791,SEQUENCE_ALIGNMENT,0.643,60
u7358,u16791,SEQUENCE_ALIGNMENT,0.671,70
u4758,u16791,SEQUENCE_ALIGNMENT,0.671,70
u5029,u16791,SEQUENCE_ALIGNMENT,0.879,90
u741,u16791,SEQUENCE_ALIGNMENT,0.593,60
u128,u16791,SEQUENCE_ALIGNMENT,0.679,70
u19445,u16791,SEQUENCE_ALIGNMENT,0.614,60
u23818,u16954,SEQUENCE_ALIGNMENT,0.577,60
u24190,u16954,SEQUENCE_ALIGNMENT,0.544,50
u21412,u16954,SEQUENCE_ALIGNMENT,0.5489999999999999,50
u38034,u16954,SEQUENCE_ALIGNMENT,0.722,70
u24190,u17071,SEQUENCE_ALIGNMENT,0.635,60
u21412,u17071,SEQUENCE_ALIGNMENT,0.644,60
u10830,u17071,SEQUENCE_ALIGNMENT,0.915,90
u22510,u17071,SEQUENCE_ALIGNMENT,0.605,60
u16491,u17107,SEQUENCE_ALIGNMENT,0.6579999999999999,70
u37868,u17107,SEQUENCE_ALIGNMENT,0.542,50
u17442,u17107,SEQUENCE_ALIGNMENT,0.675,70
u19952,u17125,SEQUENCE_ALIGNMENT,0.845,80
u24285,u17125,SEQUENCE_ALIGNMENT,0.716,70
u24454,u17125,SEQUENCE_ALIGNMENT,0.879,90
u16491,u17442,SEQUENCE_ALIGNMENT,0.692,70
u37868,u17442,SEQUENCE_ALIGNMENT,0.542,50
u22510,u17460,SEQUENCE_ALIGNMENT,0.5609999999999999,60
u10830,u17460,SEQUENCE_ALIGNMENT,0.661,70
u21412,u17460,SEQUENCE_ALIGNMENT,0.639,60
u24190,u17460,SEQUENCE_ALIGNMENT,0.622,60
u1971,u17460,SEQUENCE_ALIGNMENT,0.656,70
u25133,u17481,SEQUENCE_ALIGNMENT,0.7090000000000001,70
u12395,u17481,SEQUENCE_ALIGNMENT,0.752,80
u21649,u17481,SEQUENCE_ALIGNMENT,0.726,70
u19742,u17481,SEQUENCE_ALIGNMENT,0.752,80
u23818,u17499,SEQUENCE_ALIGNMENT,0.64,60
u24190,u17499,SEQUENCE_ALIGNMENT,0.64,60
u21412,u17499,SEQUENCE_ALIGNMENT,0.617,60
u22510,u17499,SEQUENCE_ALIGNMENT,0.567,60
u4842,u17501,SEQUENCE_ALIGNMENT,0.792,80
u3295,u17557,SEQUENCE_ALIGNMENT,0.861,90
u23818,u17557,SEQUENCE_ALIGNMENT,0.667,70
u17974,u17557,SEQUENCE_ALIGNMENT,0.922,90
u1971,u17557,SEQUENCE_ALIGNMENT,0.611,60
u24190,u17557,SEQUENCE_ALIGNMENT,0.611,60
u21412,u17557,SEQUENCE_ALIGNMENT,0.872,90
u38034,u17557,SEQUENCE_ALIGNMENT,0.5720000000000001,60
u22510,u17557,SEQUENCE_ALIGNMENT,0.5609999999999999,60
u19445,u17707,SEQUENCE_ALIGNMENT,0.626,60
u128,u17707,SEQUENCE_ALIGNMENT,0.612,60
u741,u17707,SEQUENCE_ALIGNMENT,0.5800000000000001,60
u5029,u17707,SEQUENCE_ALIGNMENT,0.629,60
u4758,u17707,SEQUENCE_ALIGNMENT,0.607,60
u7358,u17707,SEQUENCE_ALIGNMENT,0.789,80
u5475,u17707,SEQUENCE_ALIGNMENT,0.8200000000000001,80
u1631,u17707,SEQUENCE_ALIGNMENT,0.679,70
u29609,u17707,SEQUENCE_ALIGNMENT,0.607,60
u3234,u17707,SEQUENCE_ALIGNMENT,0.629,60
u14846,u17707,SEQUENCE_ALIGNMENT,0.744,70
u14847,u17707,SEQUENCE_ALIGNMENT,0.767,80
u8640,u17707,SEQUENCE_ALIGNMENT,0.65,60
u23780,u17968,SEQUENCE_ALIGNMENT,0.756,80
u9230,u17968,SEQUENCE_ALIGNMENT,0.652,70
u6349,u17968,SEQUENCE_ALIGNMENT,0.763,80
u4011,u17968,SEQUENCE_ALIGNMENT,0.7110000000000001,70
u602,u17968,SEQUENCE_ALIGNMENT,0.741,70
u18952,u17968,SEQUENCE_ALIGNMENT,0.6890000000000001,70
u3166,u17968,SEQUENCE_ALIGNMENT,0.6739999999999999,70
u18951,u17968,SEQUENCE_ALIGNMENT,0.719,70
u20538,u17968,SEQUENCE_ALIGNMENT,0.815,80
u1971,u17974,SEQUENCE_ALIGNMENT,0.633,60
u24190,u17974,SEQUENCE_ALIGNMENT,0.617,60
u21412,u17974,SEQUENCE_ALIGNMENT,0.878,90
u10830,u17974,SEQUENCE_ALIGNMENT,0.6779999999999999,70
u22510,u17974,SEQUENCE_ALIGNMENT,0.5609999999999999,60
u22180,u17980,SEQUENCE_ALIGNMENT,0.904,90
u23818,u17980,SEQUENCE_ALIGNMENT,0.64,60
u17460,u17980,SEQUENCE_ALIGNMENT,0.6719999999999999,70
u1971,u17980,SEQUENCE_ALIGNMENT,0.785,80
u17071,u17980,SEQUENCE_ALIGNMENT,0.893,90
u24190,u17980,SEQUENCE_ALIGNMENT,0.612,60
u21412,u17980,SEQUENCE_ALIGNMENT,0.663,70
u10830,u17980,SEQUENCE_ALIGNMENT,0.887,90
u22510,u17980,SEQUENCE_ALIGNMENT,0.565,60
u26638,u18285,SEQUENCE_ALIGNMENT,0.579,60
u23264,u18285,SEQUENCE_ALIGNMENT,0.772,80
u548,u18450,SEQUENCE_ALIGNMENT,0.89,90
u4537,u18450,SEQUENCE_ALIGNMENT,0.8140000000000001,80
u4543,u18463,SEQUENCE_ALIGNMENT,0.62,60
u17442,u18463,SEQUENCE_ALIGNMENT,0.667,70
u37868,u18463,SEQUENCE_ALIGNMENT,0.558,60
u16491,u18463,SEQUENCE_ALIGNMENT,0.833,80
u4902,u18583,SEQUENCE_ALIGNMENT,0.885,90
u2449,u18825,SEQUENCE_ALIGNMENT,0.731,70
u9230,u18951,SEQUENCE_ALIGNMENT,0.622,60
u6349,u18951,SEQUENCE_ALIGNMENT,0.681,70
u4011,u18951,SEQUENCE_ALIGNMENT,0.778,80
u18952,u18951,SEQUENCE_ALIGNMENT,0.741,70
u9230,u18952,SEQUENCE_ALIGNMENT,0.615,60
u6349,u18952,SEQUENCE_ALIGNMENT,0.7110000000000001,70
u4011,u18952,SEQUENCE_ALIGNMENT,0.785,80
u602,u18952,SEQUENCE_ALIGNMENT,0.681,70
u16704,u19341,SEQUENCE_ALIGNMENT,0.858,90
u1095,u19341,SEQUENCE_ALIGNMENT,0.631,60
u22583,u19341,SEQUENCE_ALIGNMENT,0.777,80
u2083,u19525,SEQUENCE_ALIGNMENT,0.892,90
u34772,u19525,SEQUENCE_ALIGNMENT,0.544,50
u5523,u19626,SEQUENCE_ALIGNMENT,0.793,80
u1300,u19626,SEQUENCE_ALIGNMENT,0.787,80
u6944,u19626,SEQUENCE_ALIGNMENT,0.747,70
u25133,u19742,SEQUENCE_ALIGNMENT,0.735,70
u12395,u19742,SEQUENCE_ALIGNMENT,0.786,80
u21649,u19742,SEQUENCE_ALIGNMENT,0.863,90
u24285,u19952,SEQUENCE_ALIGNMENT,0.681,70
u994,u20448,SEQUENCE_ALIGNMENT,0.74,70
u8238,u20448,SEQUENCE_ALIGNMENT,0.683,70
u9230,u20538,SEQUENCE_ALIGNMENT,0.704,70
u6349,u20538,SEQUENCE_ALIGNMENT,0.756,80
u4011,u20538,SEQUENCE_ALIGNMENT,0.696,70
u602,u20538,SEQUENCE_ALIGNMENT,0.719,70
u18952,u20538,SEQUENCE_ALIGNMENT,0.6739999999999999,70
u18951,u20538,SEQUENCE_ALIGNMENT,0.719,70
u3166,u20538,SEQUENCE_ALIGNMENT,0.6890000000000001,70
u20448,u20904,SEQUENCE_ALIGNMENT,0.613,60
u8238,u20904,SEQUENCE_ALIGNMENT,0.61,60
u25165,u20904,SEQUENCE_ALIGNMENT,0.602,60
u994,u20904,SEQUENCE_ALIGNMENT,0.65,60
u14724,u21161,SEQUENCE_ALIGNMENT,0.712,70
u25189,u21349,SEQUENCE_ALIGNMENT,0.725,70
u22510,u21412,SEQUENCE_ALIGNMENT,0.556,60
u38034,u21412,SEQUENCE_ALIGNMENT,0.522,50
u25133,u21649,SEQUENCE_ALIGNMENT,0.735,70
u12395,u21649,SEQUENCE_ALIGNMENT,0.821,80
u16025,u21664,SEQUENCE_ALIGNMENT,0.821,80
u17481,u21664,SEQUENCE_ALIGNMENT,0.744,70
u25133,u21664,SEQUENCE_ALIGNMENT,0.6839999999999999,70
u12395,u21664,SEQUENCE_ALIGNMENT,0.821,80
u21649,u21664,SEQUENCE_ALIGNMENT,0.778,80
u19742,u21664,SEQUENCE_ALIGNMENT,0.778,80
u22509,u22066,SEQUENCE_ALIGNMENT,0.652,70
u5284,u22066,SEQUENCE_ALIGNMENT,0.667,70
u17499,u22066,SEQUENCE_ALIGNMENT,0.64,60
u23818,u22066,SEQUENCE_ALIGNMENT,0.6739999999999999,70
u24190,u22066,SEQUENCE_ALIGNMENT,0.685,70
u21412,u22066,SEQUENCE_ALIGNMENT,0.65,60
u22510,u22066,SEQUENCE_ALIGNMENT,0.627,60
u23818,u22180,SEQUENCE_ALIGNMENT,0.652,70
u17460,u22180,SEQUENCE_ALIGNMENT,0.667,70
u1971,u22180,SEQUENCE_ALIGNMENT,0.768,80
u17071,u22180,SEQUENCE_ALIGNMENT,0.864,90
u24190,u22180,SEQUENCE_ALIGNMENT,0.612,60
u21412,u22180,SEQUENCE_ALIGNMENT,0.6739999999999999,70
u10830,u22180,SEQUENCE_ALIGNMENT,0.881,90
u22510,u22180,SEQUENCE_ALIGNMENT,0.571,60
u5284,u22509,SEQUENCE_ALIGNMENT,0.685,70
u17499,u22509,SEQUENCE_ALIGNMENT,0.565,60
u17980,u22509,SEQUENCE_ALIGNMENT,0.696,70
u22180,u22509,SEQUENCE_ALIGNMENT,0.685,70
u23818,u22509,SEQUENCE_ALIGNMENT,0.6579999999999999,70
u17460,u22509,SEQUENCE_ALIGNMENT,0.696,70
u1971,u22509,SEQUENCE_ALIGNMENT,0.7070000000000001,70
u17071,u22509,SEQUENCE_ALIGNMENT,0.734,70
u24190,u22509,SEQUENCE_ALIGNMENT,0.63,60
u21412,u22509,SEQUENCE_ALIGNMENT,0.609,60
u10830,u22509,SEQUENCE_ALIGNMENT,0.7170000000000001,70
u22510,u22509,SEQUENCE_ALIGNMENT,0.587,60
u21450,u22735,SEQUENCE_ALIGNMENT,0.776,80
u3166,u23058,SEQUENCE_ALIGNMENT,0.615,60
u602,u23058,SEQUENCE_ALIGNMENT,0.77,80
u6349,u23058,SEQUENCE_ALIGNMENT,0.719,70
u9230,u23058,SEQUENCE_ALIGNMENT,0.637,60
u7290,u23246,SEQUENCE_ALIGNMENT,0.808,80
u2793,u23246,SEQUENCE_ALIGNMENT,0.808,80
u26638,u23264,SEQUENCE_ALIGNMENT,0.5880000000000001,60
u2384,u23268,SEQUENCE_ALIGNMENT,0.743,70
u4758,u23268,SEQUENCE_ALIGNMENT,0.643,60
u741,u23268,SEQUENCE_ALIGNMENT,0.607,60
u19445,u23268,SEQUENCE_ALIGNMENT,0.529,50
u7423,u23519,SEQUENCE_ALIGNMENT,0.759,80
u550,u23519,SEQUENCE_ALIGNMENT,0.6930000000000001,70
u3824,u23519,SEQUENCE_ALIGNMENT,0.657,70
u5157,u23519,SEQUENCE_ALIGNMENT,0.406,40
u23531,u23519,SEQUENCE_ALIGNMENT,0.8200000000000001,80
u19445,u23519,SEQUENCE_ALIGNMENT,0.626,60
u128,u23519,SEQUENCE_ALIGNMENT,0.596,60
u741,u23519,SEQUENCE_ALIGNMENT,0.609,60
u5029,u23519,SEQUENCE_ALIGNMENT,0.65,60
u4758,u23519,SEQUENCE_ALIGNMENT,0.636,60
u7358,u23519,SEQUENCE_ALIGNMENT,0.744,70
u5475,u23519,SEQUENCE_ALIGNMENT,0.759,80
u1631,u23519,SEQUENCE_ALIGNMENT,0.6930000000000001,70
u29609,u23519,SEQUENCE_ALIGNMENT,0.65,60
u3234,u23519,SEQUENCE_ALIGNMENT,0.607,60
u14847,u23519,SEQUENCE_ALIGNMENT,0.812,80
u14846,u23519,SEQUENCE_ALIGNMENT,0.8200000000000001,80
u8640,u23519,SEQUENCE_ALIGNMENT,0.629,60
u17707,u23519,SEQUENCE_ALIGNMENT,0.729,70
u12790,u23519,SEQUENCE_ALIGNMENT,0.767,80
u14790,u23519,SEQUENCE_ALIGNMENT,0.767,80
u6854,u23519,SEQUENCE_ALIGNMENT,0.774,80
u6076,u23519,SEQUENCE_ALIGNMENT,0.607,60
u7120,u23519,SEQUENCE_ALIGNMENT,0.657,70
u19445,u23531,SEQUENCE_ALIGNMENT,0.604,60
u128,u23531,SEQUENCE_ALIGNMENT,0.626,60
u741,u23531,SEQUENCE_ALIGNMENT,0.623,60
u5029,u23531,SEQUENCE_ALIGNMENT,0.614,60
u4758,u23531,SEQUENCE_ALIGNMENT,0.621,60
u7358,u23531,SEQUENCE_ALIGNMENT,0.759,80
u5475,u23531,SEQUENCE_ALIGNMENT,0.767,80
u1631,u23531,SEQUENCE_ALIGNMENT,0.679,70
u29609,u23531,SEQUENCE_ALIGNMENT,0.65,60
u3234,u23531,SEQUENCE_ALIGNMENT,0.643,60
u14846,u23531,SEQUENCE_ALIGNMENT,0.8049999999999999,80
u14847,u23531,SEQUENCE_ALIGNMENT,0.8049999999999999,80
u8640,u23531,SEQUENCE_ALIGNMENT,0.6639999999999999,70
u17707,u23531,SEQUENCE_ALIGNMENT,0.752,80
u12790,u23531,SEQUENCE_ALIGNMENT,0.7969999999999999,80
u14790,u23531,SEQUENCE_ALIGNMENT,0.759,80
u6854,u23531,SEQUENCE_ALIGNMENT,0.8200000000000001,80
u6076,u23531,SEQUENCE_ALIGNMENT,0.5860000000000001,60
u7120,u23531,SEQUENCE_ALIGNMENT,0.621,60
u9230,u23780,SEQUENCE_ALIGNMENT,0.659,70
u6349,u23780,SEQUENCE_ALIGNMENT,0.763,80
u4011,u23780,SEQUENCE_ALIGNMENT,0.741,70
u602,u23780,SEQUENCE_ALIGNMENT,0.733,70
u18952,u23780,SEQUENCE_ALIGNMENT,0.696,70
u18951,u23780,SEQUENCE_ALIGNMENT,0.719,70
u3166,u23780,SEQUENCE_ALIGNMENT,0.644,60
u20538,u23780,SEQUENCE_ALIGNMENT,0.756,80
u22510,u23818,SEQUENCE_ALIGNMENT,0.607,60
u21412,u23818,SEQUENCE_ALIGNMENT,0.633,60
u24190,u23818,SEQUENCE_ALIGNMENT,0.573,60
u258,u24052,SEQUENCE_ALIGNMENT,0.845,80
u8555,u24052,SEQUENCE_ALIGNMENT,0.845,80
u16775,u24052,SEQUENCE_ALIGNMENT,0.806,80
u4543,u24121,SEQUENCE_ALIGNMENT,0.583,60
u17107,u24121,SEQUENCE_ALIGNMENT,0.817,80
u17442,u24121,SEQUENCE_ALIGNMENT,0.642,60
u37868,u24121,SEQUENCE_ALIGNMENT,0.542,50
u24285,u24121,SEQUENCE_ALIGNMENT,0.567,60
u16491,u24121,SEQUENCE_ALIGNMENT,0.675,70
